Time,Flux,Flux_Err,Filt,mod_flux
2104.192266810969,252.34326,10.539315,True,252.34326171875
2104.212698427371,282.57916,10.541072,True,282.57916259765625
2104.2331300437654,167.53976,10.541145,True,167.53976440429688
2104.2535616600508,203.03697,10.542916,True,203.03697204589844
2104.2739932762197,142.22795,10.543666,True,142.2279510498047
2104.294424892505,38.177486,10.543426,True,38.177486419677734
2104.3148565085503,94.67833,10.545002,True,94.67832946777344
2104.4170145882235,69.28,10.552865,True,69.27999877929688
2104.45787791974,51.83936,10.557389,True,51.839359283447266
2104.4987411509064,36.31058,10.558938,True,36.31058120727539
2104.5191727664933,171.73656,10.562595,True,171.73655700683594
2104.539604281963,77.83435,10.565828,True,77.8343505859375
2104.5600359973105,104.81395,10.56511,True,104.81394958496094
2104.5804676126645,280.1371,10.569631,True,280.1370849609375
2104.6621941734847,358.2502,10.581254,True,358.2502136230469
2104.70305730361,324.72488,10.55997,True,324.7248840332031
2104.8052154776888,5.5035744,10.596856,True,5.503574371337891
2105.0095316220104,377.6596,10.604694,True,377.65960693359375
2106.787082277966,89.642,10.625427,True,89.64199829101562
2107.4000306761154,193.05453,10.627166,True,193.05453491210938
2107.8086629612008,190.95337,10.6091175,True,190.953369140625
2107.829094670211,286.15323,10.611712,True,286.1532287597656
2108.8302435894875,321.73102,10.628583,True,321.73101806640625
2108.8506752976828,337.77698,10.628806,True,337.7769775390625
2108.87110690587,340.29318,10.629073,True,340.2931823730469
2108.891538614065,387.8921,10.629149,True,387.89208984375
2110.3626146912575,336.9486,10.644026,True,336.9486083984375
2110.3830462992773,379.5055,10.644443,True,379.5054931640625
2110.4034779073554,278.26886,10.643909,True,278.26885986328125
2110.4239095154335,346.6382,10.644146,True,346.6382141113281
2110.4443411235043,332.19858,10.643037,True,332.1985778808594
2110.4647727316406,288.13696,10.643426,True,288.136962890625
2110.505635847847,196.30055,10.641976,True,196.30055236816406
2110.5260675559257,234.44363,10.642573,True,234.44363403320312
2110.56693067219,227.93976,10.642845,True,227.93975830078125
2110.5873623803272,244.83247,10.644311,True,244.8324737548828
2110.6077939884563,199.50256,10.643149,True,199.5025634765625
2110.6282256965933,202.99632,10.64246,True,202.99632263183594
2110.648657204787,67.00255,10.642385,True,67.00254821777344
2110.6895205211113,165.1191,10.643325,True,165.1190948486328
2110.709952029363,74.98888,10.64271,True,74.98887634277344
2110.8325416787484,268.749,10.64699,True,268.7489929199219
2111.0368579620044,148.75458,10.64879,True,148.75457763671875
2111.057289470431,167.64256,10.650126,True,167.64256286621094
2111.077721178859,214.49918,10.6509495,True,214.49917602539062
2111.098152787279,105.6127,10.649247,True,105.61270141601562
2111.118584295764,166.43251,10.649934,True,166.43251037597656
2111.139016004192,77.97949,10.649635,True,77.9794921875
2111.1594475126694,115.46817,10.650458,True,115.46817016601562
2111.2820371639173,222.83316,10.655789,True,222.83316040039062
2111.343331989716,155.28519,10.656309,True,155.28518676757812
2111.3637636983767,76.4325,10.65468,True,76.43250274658203
2111.384195307037,177.31525,10.65695,True,177.31524658203125
2111.4046269156897,137.91849,10.65634,True,137.91848754882812
2111.425058524408,128.0682,10.656514,True,128.06820678710938
2111.4454901331264,195.25816,10.658394,True,195.25816345214844
2111.5272166681607,211.06973,10.660723,True,211.06973266601562
2111.5476482769955,204.7986,10.661094,True,204.79859924316406
2111.5680797858295,144.1836,10.660738,True,144.18359375
2111.588511494716,18.90475,10.658593,True,18.90475082397461
2111.629374612443,164.37057,10.660855,True,164.37057495117188
2111.6498063213876,141.05553,10.661724,True,141.05552673339844
2111.6702379303388,153.6396,10.662314,True,153.6396026611328
2111.6906696392834,232.73749,10.663372,True,232.73748779296875
2111.772395975313,166.67163,10.664702,True,166.671630859375
2111.7928275843806,167.26129,10.664525,True,167.26129150390625
2111.813259193499,168.64183,10.664601,True,168.64183044433594
2111.833690802625,151.42628,10.665076,True,151.42628479003906
2111.8541224117507,154.33821,10.665045,True,154.3382110595703
2111.8745540208765,93.97418,10.664869,True,93.97418212890625
2111.9154173392963,144.8633,10.665661,True,144.86329650878906
2111.9358488485304,137.4174,10.666205,True,137.4174041748047
2112.0584386044357,179.95718,10.669553,True,179.95718383789062
2112.119733432737,56.45879,10.669954,True,56.45878982543945
2112.140165042212,137.30959,10.671939,True,137.30958557128906
2112.1605966517454,183.09659,10.672048,True,183.09658813476562
2112.1810282612714,139.93442,10.670915,True,139.93441772460938
2112.283186309396,210.88747,10.675164,True,210.88746643066406
2112.3036180190393,209.86887,10.677235,True,209.86886596679688
2112.3240496288054,147.32411,10.675962,True,147.32411193847656
2112.3444811385707,97.514206,10.675022,True,97.51420593261719
2112.3649128483303,151.39064,10.675267,True,151.39064025878906
2112.3853444581546,147.99086,10.675429,True,147.99085998535156
2112.4057759680363,164.87753,10.67635,True,164.87753295898438
2112.4262076779123,173.97858,10.676286,True,173.97857666015625
2112.5896605580056,63.40212,10.680435,True,63.40211868286133
2112.6305237783454,165.76137,10.681619,True,165.76136779785156
2112.650955388577,185.5131,10.681931,True,185.5131072998047
2112.6713869988307,182.49272,10.682371,True,182.4927215576172
2112.7939766610507,152.40141,10.68429,True,152.4014129638672
2112.814408371516,78.03679,10.8268585,True,78.03678894042969
2112.8348399820316,93.46947,10.826291,True,93.46946716308594
2112.855271492612,153.65082,10.827989,True,153.65081787109375
2112.8757032031936,154.17903,10.828471,True,154.1790313720703
2112.8961348137964,67.89294,10.827555,True,67.89293670654297
2112.9165665244655,77.05437,10.826618,True,77.05436706542969
2113.0187244782865,41.45112,10.82847,True,41.45111846923828
2113.0391561891593,72.63076,10.828216,True,72.6307601928711
2113.0595877000887,32.64913,10.828007,True,32.649131774902344
2113.0800193110117,83.94982,10.829619,True,83.94982147216797
2113.100451022001,114.20289,10.830225,True,114.20288848876953
2113.120882533047,75.30661,10.833219,True,75.30661010742188
2113.2843355225923,89.35098,10.84371,True,89.35098266601562
2113.4273569030192,37.139595,10.847908,True,37.13959503173828
2113.468220026385,147.70146,10.849701,True,147.7014617919922
2113.4886517380946,90.71178,10.849634,True,90.71177673339844
2113.50908324981,22.88879,10.848751,True,22.888790130615234
2113.529514961643,87.67163,10.849614,True,87.671630859375
2113.5499465735047,51.817387,10.848872,True,51.817386627197266
2113.5703780854165,174.43092,10.852532,True,174.43092346191406
2113.590809797366,146.17839,10.852043,True,146.1783905029297
2113.611241409337,153.52142,10.85288,True,153.52142333984375
2113.6316729213722,142.54767,10.852657,True,142.54766845703125
2113.6929677577646,38.06118,10.853916,True,38.061180114746094
2113.7542627945077,174.12039,10.856973,True,174.12039184570312
2113.7746943068632,154.81177,10.856971,True,154.811767578125
2113.7951259192487,168.841,10.857077,True,168.84100341796875
2113.815557531656,74.4261,10.856802,True,74.42610168457031
2113.8359892441586,198.67957,10.856952,True,198.6795654296875
2113.8564207566815,222.62872,10.857865,True,222.62872314453125
2113.8768524692423,6.7763824,10.854947,True,6.7763824462890625
2113.897283981889,146.07071,10.85726,True,146.07070922851562
2113.979010532814,282.91504,10.865479,True,282.9150390625
2113.999442145665,260.85745,10.864057,True,260.8574523925781
2114.0198736585735,244.87012,10.865132,True,244.8701171875
2114.0403053715054,273.72964,10.865902,True,273.7296447753906
2114.060736984502,217.25357,10.864954,True,217.25357055664062
2114.081168497556,172.26793,10.865002,True,172.26792907714844
2114.1016002106335,163.56233,10.865216,True,163.5623321533203
2114.1220318237756,201.61514,10.865968,True,201.61514282226562
2114.1424635369767,107.91992,10.865479,True,107.919921875
2114.2241898902284,119.38794,10.868233,True,119.387939453125
2114.2446215036907,149.22717,10.869563,True,149.2271728515625
2114.2650532171538,162.81624,10.870672,True,162.8162384033203
2114.2854847306953,117.08606,10.869784,True,117.0860595703125
2114.305916444304,150.6723,10.869945,True,150.67230224609375
2114.326348057941,36.02826,10.870257,True,36.02825927734375
2114.3467796716286,77.98274,10.868874,True,77.98274230957031
2114.367211285382,7.536442,10.868086,True,7.536441802978516
2114.3876428991643,77.286896,10.86964,True,77.28689575195312
2114.5102325830667,216.72498,10.876046,True,216.7249755859375
2114.530664297221,201.72371,10.876654,True,201.7237091064453
2114.5510958114683,193.27174,10.877204,True,193.27174377441406
2114.5715274257454,232.3005,10.87957,True,232.30050659179688
2114.591959140045,214.76184,10.878699,True,214.7618408203125
2114.612390654438,138.44453,10.878931,True,138.4445343017578
2114.63282226889,220.40094,10.881111,True,220.40093994140625
2114.7554120566638,170.46877,10.882968,True,170.46876525878906
2114.837138516319,15.04438,10.88192,True,15.044380187988281
2114.8575700313813,138.38367,10.884341,True,138.3836669921875
2114.878001746474,64.08594,10.882855,True,64.0859375
2115.123181232375,204.70648,10.879374,True,204.70648193359375
2115.245770928559,156.31526,10.888778,True,156.3152618408203
2115.327497393926,102.53795,10.890598,True,102.53794860839844
2115.368360726956,95.87369,10.891324,True,95.87368774414062
2115.531813661728,175.41245,10.8941555,True,175.41244506835938
2115.572676896074,87.62345,10.895401,True,87.62345123291016
2115.593108513349,104.792244,10.896653,True,104.79224395751953
2115.6135401306747,189.99806,10.897289,True,189.99806213378906
2115.73612983607,30.380058,10.899211,True,30.38005828857422
2115.7974246896774,96.486595,10.900784,True,96.4865951538086
2115.8178564076807,68.07921,10.90133,True,68.07920837402344
2115.838288025734,62.940067,10.901663,True,62.940067291259766
2115.8587195438813,106.34711,10.902129,True,106.34710693359375
2115.9608776356326,68.227356,10.903749,True,68.22735595703125
2116.00174097281,54.3392,10.903285,True,54.33919906616211
2116.0221724915173,64.30289,10.903862,True,64.30288696289062
2116.042604210277,31.343594,10.903276,True,31.34359359741211
2116.063035829109,19.84401,10.903349,True,19.844009399414062
2116.083467448021,76.82937,10.903802,True,76.8293685913086
2116.206057262978,94.80681,10.907039,True,94.80680847167969
2116.2469204018853,121.879486,10.909002,True,121.87948608398438
2116.267352121431,55.900055,10.907874,True,55.900054931640625
2116.287783741078,80.57699,10.908698,True,80.57698822021484
2116.308215360783,29.829807,10.909407,True,29.82980728149414
2116.3286469805607,47.522198,10.910416,True,47.52219772338867
2116.3490786004186,95.97216,10.910603,True,95.97216033935547
2116.4716683211227,108.90033,10.910061,True,108.90032958984375
2116.492100041498,90.11883,10.91112,True,90.11882781982422
2116.512531561966,174.38385,10.913265,True,174.38385009765625
2116.655553007302,62.031178,10.905855,True,62.03117752075195
2116.675984528396,18.120186,10.905396,True,18.12018585205078
2116.696416249535,119.32365,10.908809,True,119.32364654541016
2117.2072069044007,41.403133,10.918407,True,41.403133392333984
2119.7815928764903,27.647884,10.989181,True,27.647884368896484
2120.0063408759306,7.4204674,10.9993925,True,7.420467376708984
2120.0267726129387,59.969852,11.000717,True,59.969852447509766
2120.1493624374125,95.03629,11.0068445,True,95.03629302978516
2120.2719522661646,5.0757103,11.010614,True,5.075710296630859
2120.476268756902,32.900505,11.019624,True,32.90050506591797
2120.5171320366208,12.264,11.021607,True,12.263999938964844
2121.0483548166158,22.056496,11.043619,True,22.056495666503906
2121.0892182031967,107.85891,11.04916,True,107.8589096069336
2121.109649846723,137.71582,11.049792,True,137.7158203125
2121.130081390329,134.71231,11.050953,True,134.71231079101562
2121.170944777994,139.6847,11.053566,True,139.6846923828125
2121.456987806101,97.34992,11.066244,True,97.34992218017578
2121.4774195519276,108.249054,11.06687,True,108.24905395507812
2121.497851097949,114.49505,11.067086,True,114.49504852294922
2121.620441076644,208.61655,11.073911,True,208.61654663085938
2121.6613043706457,259.52747,11.077157,True,259.5274658203125
2121.6817360178393,269.96347,11.078959,True,269.9634704589844
2121.7021676651493,348.47424,11.081995,True,348.4742431640625
2127.995124438101,31.611824,11.284214,True,31.61182403564453
2128.158578046947,161.33487,11.293181,True,161.33486938476562
2128.2811682624597,306.92468,11.302869,True,306.9246826171875
